page_url,titolo,numero,data_pubblicazione,tipologia,ufficio,oggetto,dettaglio_url,allegati
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?CSRF=06da1bba21132845a599a1556ba7be12,Vai,,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4851,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4851_DeterminadiLiquidazione_Copia_641_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4851_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?CSRF=06da1bba21132845a599a1556ba7be12,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4855,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4855_DeterminadiImpegno_Copia_640_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4855_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?CSRF=06da1bba21132845a599a1556ba7be12,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4854,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4854_DeterminadiImpegno_Copia_639_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4854_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?CSRF=06da1bba21132845a599a1556ba7be12,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4853,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4853_DeterminadiImpegno_Copia_638_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4853_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?CSRF=06da1bba21132845a599a1556ba7be12,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4852,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4852_DeterminadiImpegno_Copia_637_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4852_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?CSRF=06da1bba21132845a599a1556ba7be12,Vai,1038,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4850,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4850_DeterminadiLiquidazione_Copia_636_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4850_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?CSRF=06da1bba21132845a599a1556ba7be12,Vai,,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4849,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4849_DeterminadiLiquidazione_Copia_635_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4849_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?CSRF=06da1bba21132845a599a1556ba7be12,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4848,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4848_DeterminadiLiquidazione_Copia_634_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4848_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?CSRF=06da1bba21132845a599a1556ba7be12,Vai,410/2025,,Ordinanza,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4847,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4847_DeterminadiImpegno_Copia_633_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4847_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?CSRF=06da1bba21132845a599a1556ba7be12,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4846,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4846_DeterminadiImpegno_Copia_631_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4846_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?CSRF=06da1bba21132845a599a1556ba7be12,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4845,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4845_DeterminadiLiquidazione_Copia_630_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4845_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?CSRF=06da1bba21132845a599a1556ba7be12,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4844,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4844_DeterminadiLiquidazione_Copia_629_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4844_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?CSRF=06da1bba21132845a599a1556ba7be12,Vai,,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4843,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4843_DeterminadiLiquidazione_Copia_628_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4843_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?CSRF=06da1bba21132845a599a1556ba7be12,Vai,,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4842,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4842_DeterminadiLiquidazione_Copia_627_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4842_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?CSRF=06da1bba21132845a599a1556ba7be12,Vai,,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4840,['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4840_DeterminaGenerica_Copia_626_2025.pdf']
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=2&tabella_albo[start]=16&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4839,['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4839_OrdinanzeSindacali_Copia_25_2025.pdf']
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=2&tabella_albo[start]=16&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4841,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4841_DeliberadiGiunta_Originale_137_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4841_AttestazionePubblicazione.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=2&tabella_albo[start]=16&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4837,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4837_DeterminadiLiquidazione_Copia_625_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4837_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=2&tabella_albo[start]=16&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4838,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4838_DeterminadiImpegnoeLiquidazione_Cop2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4838_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=2&tabella_albo[start]=16&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,25/2025,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4836,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4836_DeterminaGenerica_Copia_623_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4836_Schema_contratto_di_lavoro_per_la_sl-_A.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4836_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=2&tabella_albo[start]=16&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4834,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4834_DeterminadiLiquidazione_Copia_622_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4834_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=2&tabella_albo[start]=16&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4835,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4835_DeterminadiLiquidazione_Copia_621_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4835_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=2&tabella_albo[start]=16&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4832,['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4832_DeterminaGenerica_Copia_620_2025.pdf']
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=2&tabella_albo[start]=16&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4830,['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4830_DeterminaGenerica_Copia_619_2025.pdf']
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=2&tabella_albo[start]=16&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4833,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4833_DeterminadiLiquidazione_Copia_618_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4833_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=2&tabella_albo[start]=16&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4829,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4829_DeliberadiGiunta_Copia_136_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4829_AttestazionePubblicazione.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=2&tabella_albo[start]=16&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4828,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4828_DeliberadiGiunta_Copia_135_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4828_PROTOCOLLO_DI_INTESA_STRADA_MONTESAFILA.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4828_AttestazionePubblicazione.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=2&tabella_albo[start]=16&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4825,['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/allegato1762345323.pdf']
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=2&tabella_albo[start]=16&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4831,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4831_DeterminadiImpegnoeLiquidazione_Cop2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4831_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=2&tabella_albo[start]=16&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4826,['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4826_OrdinanzeSindacali_Copia_24_2025.pdf']
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=3&tabella_albo[start]=31&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,Determinazione,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4824,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4824_DeterminadiImpegnoeLiquidazione_Cop2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4824_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=3&tabella_albo[start]=31&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,8,,Delibera,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4822,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4822_DeterminadiImpegnoeLiquidazione_Cop2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4822_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=3&tabella_albo[start]=31&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,8,,Delibera,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4821,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4821_DeterminadiImpegnoeLiquidazione_Cop2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4821_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=3&tabella_albo[start]=31&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,Determinazione,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4818,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4818_DeterminaGenerica_Copia_613_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4818_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=3&tabella_albo[start]=31&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4819,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4819_DeterminadiImpegno_Copia_612_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4819_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=3&tabella_albo[start]=31&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,36/2023,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4814,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4814_DeterminadiLiquidazione_Copia_611_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4814_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=3&tabella_albo[start]=31&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,739,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4816,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4816_DeterminaaContrarre_Copia_610_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4816_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=3&tabella_albo[start]=31&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4813,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4813_DeterminadiImpegnoeLiquidazione_Cop2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4813_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=3&tabella_albo[start]=31&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4815,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4815_DeterminadiImpegnoeLiquidazione_Cop2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4815_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=3&tabella_albo[start]=31&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4823,['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4823_DecretoSindacale_Copia_17_2025.pdf']
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=3&tabella_albo[start]=31&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4812,['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4812_OrdinanzeSindacali_Copia_23_2025.pdf']
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=3&tabella_albo[start]=31&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4817,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4817_DeliberadiGiunta_Copia_134_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4817_Stampa_allegato_8_1_2025_296081.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4817_ParereTecnico.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4817_VistoContabile.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4817_AttestazionePubblicazione.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=3&tabella_albo[start]=31&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4810,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4810_DeliberadiGiunta_Copia_133_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4810_ORGANIGRAMMA_COMUNE_DI_AVELLA_-_all-_A.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4810_ParereTecnico.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4810_VistoContabile.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4810_AttestazionePubblicazione.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=3&tabella_albo[start]=31&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4809,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4809_DeliberadiGiunta_Copia_132_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4809_ParereTecnico.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4809_AttestazionePubblicazione.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=3&tabella_albo[start]=31&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4806,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4806_DOMANDA_SCRUTATORI_2025_1761895491.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4806_Albo_Scrutatori_Seggi_2025_Mar_1761895491.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=4&tabella_albo[start]=46&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4804,['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4804_DecretoSindacale_Copia_16_2025.pdf']
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=4&tabella_albo[start]=46&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4805,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4805_verbale_scrutatori_Marcato_1761847493.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/allegato1761850516.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=4&tabella_albo[start]=46&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,18,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4807,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4807_DeterminadiImpegnoeLiquidazione_Cop2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4807_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=4&tabella_albo[start]=46&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4808,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4808_DeterminadiImpegno_Copia_606_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4808_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=4&tabella_albo[start]=46&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,Avviso,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4803,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4803_Modello_di_domanda_AVELLA_Marc_1761754818.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4803_Avviso_Pubblico_AVELLA_Marcato_1761754818.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=4&tabella_albo[start]=46&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4800,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4800_DeterminadiLiquidazione_Copia_605_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4800_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=4&tabella_albo[start]=46&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4795,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4795_DeterminadiLiquidazione_Copia_604_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4795_ALLEGATO_A_2.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4795_ALLEGATO_B.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4795_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=4&tabella_albo[start]=46&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4798,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4798_DeterminadiImpegno_Copia_603_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4798_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=4&tabella_albo[start]=46&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4794,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4794_DeterminadiImpegno_Copia_602_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4794_VistoContabile.pdf']"
